is_manipulated,manipulation_angle,online_feedback,endpoint_feedback,was_restarted,is_judged,label,too_slow,manipulation_type,rt,target_angle,reach_angle,diff_angle,target_dist,trial,id,exp_version,judgement_rt,judgement_decision_time,judgement_loc,judgement_width,judgement_score
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.385782957077026,0,-21.1921263449975,-21.1921263449975,70,102,msl000514,v3,0.585876703262329,3.00983691215515,72.3178531646732,50,2449
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.296284914016724,-45,-72.0229764889005,-27.0229764889004,70,103,msl000514,v3,0.245985984802246,2.04598999023438,23.8147863388063,50,2499
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.362092018127441,-90,-122.617576778341,-32.617576778341,70,104,msl000514,v3,0.977410554885864,2.87338042259216,-19.8507120132447,50,2549
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,1.20742011070251,180,154.348380476855,-25.6516195231449,70,105,msl000514,v3,0.260226488113403,2.98026847839356,-111.518839073181,50,2549
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.379812002182007,135,123.406051496691,-11.593948503309,70,106,msl000514,v3,1.17057061195374,5.3305196762085,-135,100,2549
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.180817127227783,-45,-92.2850115683055,-47.2850115683055,70,107,msl000514,v3,2.6001341342926,4.832111120224,10.9702079772951,63.3450164794922,2549
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.261217832565308,-135,-145.395825695443,-10.395825695443,70,108,msl000514,v3,1.12025260925293,2.74418258666992,-62.3485214233396,50,2549
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.467989921569824,90,154.487157976955,64.4871579769552,70,109,msl000514,v3,0.666454076766968,5.17848205566406,-133.459255027768,57.3397590637207,2592
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.533531904220581,0,48.7572395569908,48.7572395569908,70,110,msl000514,v3,0.281926870346069,3.84994387626648,137.875246620178,50,2642
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.805533885955811,45,98.0135832552443,53.0135832552443,70,111,msl000514,v3,0.472748994827271,5.65673398971558,179.872617912296,50,2692
1,-60,1,1,0,1,PERTURBATION,0,ROTATION,0.209211111068726,-90,-45.8564204935164,44.1435795064836,70,112,msl000514,v3,1.87749814987183,4.85353016853333,45.039430618286,61.6768894195557,2731
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.544362783432007,0,39.7309858546971,39.7309858546971,70,113,msl000514,v3,0.441904544830322,2.43388748168945,129.534611320495,63.3450164794922,2731
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.509244918823242,90,85.2717379278511,-4.72826207214888,70,114,msl000514,v3,0.860414743423462,7.57241058349609,-180,100,2731
1,45,1,1,0,1,PERTURBATION,0,ROTATION,2.42367911338806,-135,-95.8282458072343,39.1717541927657,70,115,msl000514,v3,0.57197904586792,15.9000799655914,-4.79813785552991,65.3467689514161,2731
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.315203189849854,45,28.1875144967384,-16.8124855032616,70,116,msl000514,v3,1.3964569568634,17.8446049690247,136.167688941956,100,2731
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.154144048690796,-90,-68.0260944488073,21.9739055511927,70,117,msl000514,v3,2.95054793357849,4.9265079498291,24.021029663086,65.0131435394288,2731
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.112504005432129,180,149.39839637113,-30.6016036288701,70,118,msl000514,v3,1.89635825157166,4.44836926460266,-124.530230140685,72.3529026031493,2759
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.213142871856689,-45,-81.8372551525856,-36.8372551525855,70,119,msl000514,v3,4.0585765838623,5.71453952789307,12.1378969192506,62.3441402435303,2797
1,45,1,1,0,1,PERTURBATION,0,ROTATION,0.163743019104004,135,89.7458390872213,-45.2541609127787,70,120,msl000514,v3,1.16142678260803,3.61749362945557,-176.536363792422,61.3432640075684,2836
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.262329816818237,180,135.055703408895,-44.944296591105,70,121,msl000514,v3,0.545473337173462,2.91337132453919,-131.869989204406,58.3406352996827,2836
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.171676874160767,-90,-123.121284835727,-33.121284835727,70,122,msl000514,v3,3.68297815322876,6.09898710250855,-34.8638555526734,54.0035049438477,2836
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.278922080993652,45,82.3198821066302,37.3198821066302,70,123,msl000514,v3,0.484423398971558,2.94843149185181,170.030668258669,63.6786418914796,2873
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.905324935913086,-45,-75.0664855287356,-30.0664855287356,70,124,msl000514,v3,0.543443441390991,3.65546631813049,6.13263950347912,61.6768894195557,2873
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.94108510017395,90,96.0256574465661,6.02565744656609,70,125,msl000514,v3,1.6214497089386,3.36539483070374,-180,100,2873
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.108604907989502,-135,-100.440264295541,34.559735704459,70,126,msl000514,v3,2.18925309181213,4.25323700904846,-20.3117195129396,62.3441402435303,2911
1,-30,1,1,0,1,PERTURBATION,1,ROTATION,,135,12.5977352858103,-122.40226471419,70,127,msl000514,v3,1.16108870506287,3.96904969215393,-106.475027275085,66.347645187378,2911
1,-30,1,1,0,1,PERTURBATION,0,ROTATION,0.144944190979004,0,-37.2407433022034,-37.2407433022034,70,128,msl000514,v3,0.662016868591309,2.83802676200867,60.3073383331304,50,2911
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.068619966506958,-135,-100.108543694359,34.8914563056408,70,129,msl000514,v3,3.27212810516357,7.160236120224,-18.4767797470094,63.6786418914796,2911
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.111777067184448,90,91.2333695523809,1.23336955238088,70,130,msl000514,v3,0.509103298187256,1.59708023071289,-180,75.355531311035,2936
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.175412178039551,-90,-90.9444371617619,-0.944437161761883,70,131,msl000514,v3,0.490233898162842,1.38625407218933,0,56.3388828277588,2980
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.193849802017212,0,5.98874291323166,5.98874291323166,70,132,msl000514,v3,0.369099140167236,1.32908010482788,90,55.6716320037842,3025
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.234720945358276,-45,-43.5574847173563,1.44251528264373,70,133,msl000514,v3,0.366190671920776,2.63019156455994,45,38.9903614044189,3087
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.134907960891724,135,133.99819605347,-1.00180394653046,70,134,msl000514,v3,0.363558053970337,1.1875262260437,-135,37.6558597564697,3150
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.0748400688171387,180,179.867010553897,-0.132989446103238,70,135,msl000514,v3,0.379349231719971,1.23539137840271,-90,28.3143482208251,3222
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.600960969924927,45,38.0097294588061,-6.99027054119384,70,136,msl000514,v3,0.608473062515259,1.77647185325623,135,31.3169769287109,3291
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.196257829666138,-45,-55.3397511842281,-10.339751184228,70,137,msl000514,v3,0.804744005203247,1.58078408241272,45,34.9868564605712,3357
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.189545869827271,0,-11.0170565169345,-11.0170565169345,70,138,msl000514,v3,0.240161418914795,1.16815543174744,90,28.3143482208251,3429
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.0817391872406006,90,86.7631515160828,-3.23684848391726,70,139,msl000514,v3,0.260575294494629,0.876571178436279,-180,37.6558597564697,3492
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.525315046310425,-90,-94.1964964584392,-4.19649645843924,70,140,msl000514,v3,0.237047433853149,1.07705926895142,0,29.9824752807616,3563
